Worker #1 | 04997/28708 | 2026/03/06/09/20260306_093004_liveData_batch2.parquet | 22.55s | 23.0 MB | SKIPPED (already in target schema)
Worker #4 | 05037/28708 | 2026/03/06/10/20260306_103016_liveData_batch7.parquet | 13.56s | 23.1 MB | SKIPPED (already in target schema)
Worker #8 | 05038/28708 | 2026/03/06/10/20260306_104509_liveData_batch2.parquet | 7.55s | 23.1 MB | SKIPPED (already in target schema)
Worker #6 | 05039/28708 | 2026/03/06/10/20260306_103017_liveData_batch8.parquet | 16.63s | 23.2 MB | SKIPPED (already in target schema)
Worker #8 | 05040/28708 | 2026/03/06/10/20260306_104517_liveData_batch7.parquet | 5.31s | 23.0 MB | SKIPPED (already in target schema)
Worker #5 | 05041/28708 | 2026/03/06/10/20260306_103019_liveData_batch9.parquet | 19.84s | 23.1 MB | SKIPPED (already in target schema)
Worker #2 | 05042/28708 | 2026/03/06/10/20260306_104507_liveData_batch1.parquet | 20.82s | 23.0 MB | SKIPPED (already in target schema)
Worker #8 | 05043/28708 | 2026/03/06/10/20260306_104521_liveData_batch9.parquet | 5.87s | 23.1 MB | SKIPPED (already in target schema)
Worker #3 | 05044/28708 | 2026/03/06/10/20260306_104511_liveData_batch3.parquet | 19.05s | 23.0 MB | SKIPPED (already in target schema)
Worker #1 | 05045/28708 | 2026/03/06/10/20260306_104513_liveData_batch4.parquet | 18.23s | 23.0 MB | SKIPPED (already in target schema)
Worker #8 | 05046/28708 | 2026/03/06/11/20260306_110012_liveData_batch3.parquet | 6.76s | 23.4 MB | SKIPPED (already in target schema)
Worker #4 | 05047/28708 | 2026/03/06/10/20260306_104516_liveData_batch6.parquet | 20.07s | 23.0 MB | SKIPPED (already in target schema)
Worker #7 | 05048/28708 | 2026/03/06/10/20260306_104514_liveData_batch5.parquet | 26.13s | 23.1 MB | SKIPPED (already in target schema)
Worker #5 | 05049/28708 | 2026/03/06/11/20260306_110008_liveData_batch1.parquet | 17.76s | 23.4 MB | SKIPPED (already in target schema)
Worker #5 | 05050/28708 | 2026/03/06/11/20260306_110022_liveData_batch10.parquet | 0.15s | 140.5 KB | SKIPPED (already in target schema)
Worker #2 | 05051/28708 | 2026/03/06/11/20260306_110010_liveData_batch2.parquet | 19.24s | 23.4 MB | SKIPPED (already in target schema)
Worker #6 | 05052/28708 | 2026/03/06/10/20260306_104519_liveData_batch8.parquet | 24.32s | 23.1 MB | SKIPPED (already in target schema)
Worker #8 | 05053/28708 | 2026/03/06/11/20260306_110017_liveData_batch6.parquet | 9.44s | 23.3 MB | SKIPPED (already in target schema)
Worker #1 | 05054/28708 | 2026/03/06/11/20260306_110015_liveData_batch5.parquet | 14.51s | 23.4 MB | SKIPPED (already in target schema)
Worker #3 | 05055/28708 | 2026/03/06/11/20260306_110013_liveData_batch4.parquet | 19.08s | 23.4 MB | SKIPPED (already in target schema)
Worker #5 | 05056/28708 | 2026/03/06/11/20260306_110022_liveData_batch9.parquet | 13.81s | 23.2 MB | SKIPPED (already in target schema)
Worker #4 | 05057/28708 | 2026/03/06/11/20260306_110018_liveData_batch7.parquet | 19.59s | 23.4 MB | SKIPPED (already in target schema)
Worker #8 | 05058/28708 | 2026/03/06/11/20260306_111512_liveData_batch3.parquet | 11.31s | 23.0 MB | SKIPPED (already in target schema)
Worker #7 | 05059/28708 | 2026/03/06/11/20260306_110020_liveData_batch8.parquet | 19.14s | 23.3 MB | SKIPPED (already in target schema)
Worker #2 | 05060/28708 | 2026/03/06/11/20260306_111509_liveData_batch1.parquet | 17.31s | 23.1 MB | SKIPPED (already in target schema)
Worker #1 | 05061/28708 | 2026/03/06/11/20260306_111514_liveData_batch4.parquet | 17.27s | 23.1 MB | SKIPPED (already in target schema)
Worker #6 | 05062/28708 | 2026/03/06/11/20260306_111511_liveData_batch2.parquet | 20.07s | 23.0 MB | SKIPPED (already in target schema)
Worker #3 | 05063/28708 | 2026/03/06/11/20260306_111515_liveData_batch5.parquet | 18.31s | 22.8 MB | SKIPPED (already in target schema)
Worker #7 | 05064/28708 | 2026/03/06/11/20260306_111522_liveData_batch9.parquet | 11.33s | 22.5 MB | SKIPPED (already in target schema)
Worker #4 | 05065/28708 | 2026/03/06/11/20260306_111519_liveData_batch7.parquet | 14.63s | 23.0 MB | SKIPPED (already in target schema)
Worker #8 | 05066/28708 | 2026/03/06/11/20260306_111520_liveData_batch8.parquet | 14.98s | 23.0 MB | SKIPPED (already in target schema)
Worker #5 | 05067/28708 | 2026/03/06/11/20260306_111517_liveData_batch6.parquet | 16.57s | 23.1 MB | SKIPPED (already in target schema)
Worker #2 | 05068/28708 | 2026/03/06/11/20260306_113010_liveData_batch1.parquet | 12.99s | 23.2 MB | SKIPPED (already in target schema)
Worker #1 | 05069/28708 | 2026/03/06/11/20260306_113012_liveData_batch2.parquet | 13.17s | 23.2 MB | SKIPPED (already in target schema)
Worker #1 | 05070/28708 | 2026/03/06/11/20260306_113023_liveData_batch10.parquet | 0.12s | 18.0 KB | SKIPPED (already in target schema)
Worker #8 | 05071/28708 | 2026/03/06/11/20260306_113019_liveData_batch7.parquet | 11.18s | 23.2 MB | SKIPPED (already in target schema)
Worker #2 | 05072/28708 | 2026/03/06/11/20260306_113022_liveData_batch9.parquet | 8.31s | 23.0 MB | SKIPPED (already in target schema)
Worker #6 | 05073/28708 | 2026/03/06/11/20260306_113013_liveData_batch3.parquet | 25.20s | 23.1 MB | SKIPPED (already in target schema)
Worker #1 | 05074/28708 | 2026/03/06/11/20260306_114511_liveData_batch1.parquet | 12.75s | 22.9 MB | SKIPPED (already in target schema)
Worker #7 | 05075/28708 | 2026/03/06/11/20260306_113016_liveData_batch5.parquet | 19.85s | 23.2 MB | SKIPPED (already in target schema)
Worker #2 | 05076/28708 | 2026/03/06/11/20260306_114516_liveData_batch3.parquet | 8.21s | 22.8 MB | SKIPPED (already in target schema)
Worker #8 | 05077/28708 | 2026/03/06/11/20260306_114514_liveData_batch2.parquet | 9.76s | 22.7 MB | SKIPPED (already in target schema)
Worker #5 | 05078/28708 | 2026/03/06/11/20260306_113021_liveData_batch8.parquet | 20.08s | 23.1 MB | SKIPPED (already in target schema)
Worker #3 | 05079/28708 | 2026/03/06/11/20260306_113015_liveData_batch4.parquet | 25.72s | 23.1 MB | SKIPPED (already in target schema)
Worker #4 | 05080/28708 | 2026/03/06/11/20260306_113018_liveData_batch6.parquet | 25.41s | 23.1 MB | SKIPPED (already in target schema)
Worker #5 | 05081/28708 | 2026/03/06/11/20260306_114527_liveData_batch9.parquet | 5.79s | 19.0 MB | SKIPPED (already in target schema)
Worker #2 | 05082/28708 | 2026/03/06/11/20260306_114524_liveData_batch7.parquet | 12.68s | 22.9 MB | SKIPPED (already in target schema)
Worker #5 | 05083/28708 | 2026/03/06/12/20260306_120015_liveData_batch3.parquet | 6.09s | 22.8 MB | SKIPPED (already in target schema)
Worker #7 | 05084/28708 | 2026/03/06/11/20260306_114523_liveData_batch6.parquet | 16.18s | 22.9 MB | SKIPPED (already in target schema)
Worker #6 | 05085/28708 | 2026/03/06/11/20260306_114519_liveData_batch4.parquet | 17.57s | 22.9 MB | SKIPPED (already in target schema)
Worker #1 | 05086/28708 | 2026/03/06/11/20260306_114521_liveData_batch5.parquet | 19.10s | 22.9 MB | SKIPPED (already in target schema)
Worker #8 | 05087/28708 | 2026/03/06/11/20260306_114525_liveData_batch8.parquet | 17.76s | 23.0 MB | SKIPPED (already in target schema)
Worker #3 | 05088/28708 | 2026/03/06/12/20260306_120011_liveData_batch1.parquet | 16.42s | 22.8 MB | SKIPPED (already in target schema)
Worker #7 | 05089/28708 | 2026/03/06/12/20260306_120020_liveData_batch6.parquet | 7.85s | 22.8 MB | SKIPPED (already in target schema)
Worker #5 | 05090/28708 | 2026/03/06/12/20260306_120019_liveData_batch5.parquet | 12.83s | 22.8 MB | SKIPPED (already in target schema)
Worker #8 | 05091/28708 | 2026/03/06/12/20260306_120024_liveData_batch9.parquet | 8.66s | 10.4 MB | SKIPPED (already in target schema)
Worker #1 | 05092/28708 | 2026/03/06/12/20260306_120023_liveData_batch8.parquet | 13.33s | 22.8 MB | SKIPPED (already in target schema)
Worker #6 | 05093/28708 | 2026/03/06/12/20260306_120022_liveData_batch7.parquet | 15.18s | 22.7 MB | SKIPPED (already in target schema)
Worker #4 | 05094/28708 | 2026/03/06/12/20260306_120013_liveData_batch2.parquet | 27.11s | 22.8 MB | SKIPPED (already in target schema)
Worker #7 | 05095/28708 | 2026/03/06/12/20260306_121514_liveData_batch2.parquet | 9.53s | 22.8 MB | SKIPPED (already in target schema)
Worker #2 | 05096/28708 | 2026/03/06/12/20260306_120016_liveData_batch4.parquet | 26.93s | 22.8 MB | SKIPPED (already in target schema)
Worker #8 | 05097/28708 | 2026/03/06/12/20260306_121517_liveData_batch4.parquet | 12.41s | 22.9 MB | SKIPPED (already in target schema)
Worker #3 | 05098/28708 | 2026/03/06/12/20260306_121512_liveData_batch1.parquet | 19.93s | 22.6 MB | SKIPPED (already in target schema)
Worker #5 | 05099/28708 | 2026/03/06/12/20260306_121515_liveData_batch3.parquet | 15.02s | 22.9 MB | SKIPPED (already in target schema)
Worker #1 | 05100/28708 | 2026/03/06/12/20260306_121518_liveData_batch5.parquet | 12.31s | 23.0 MB | SKIPPED (already in target schema)
Worker #7 | 05101/28708 | 2026/03/06/12/20260306_121523_liveData_batch8.parquet | 12.88s | 22.9 MB | SKIPPED (already in target schema)
Worker #6 | 05102/28708 | 2026/03/06/12/20260306_121520_liveData_batch6.parquet | 16.60s | 22.9 MB | SKIPPED (already in target schema)
Worker #4 | 05103/28708 | 2026/03/06/12/20260306_121522_liveData_batch7.parquet | 16.70s | 23.0 MB | SKIPPED (already in target schema)
Worker #5 | 05104/28708 | 2026/03/06/12/20260306_123017_liveData_batch3.parquet | 14.03s | 22.8 MB | SKIPPED (already in target schema)
Worker #8 | 05105/28708 | 2026/03/06/12/20260306_123013_liveData_batch1.parquet | 15.84s | 22.9 MB | SKIPPED (already in target schema)
Worker #2 | 05106/28708 | 2026/03/06/12/20260306_121524_liveData_batch9.parquet | 17.35s | 19.9 MB | SKIPPED (already in target schema)
Worker #3 | 05107/28708 | 2026/03/06/12/20260306_123015_liveData_batch2.parquet | 17.69s | 22.8 MB | SKIPPED (already in target schema)
Worker #1 | 05108/28708 | 2026/03/06/12/20260306_123019_liveData_batch4.parquet | 15.33s | 22.8 MB | SKIPPED (already in target schema)
Worker #6 | 05109/28708 | 2026/03/06/12/20260306_123022_liveData_batch6.parquet | 12.52s | 22.9 MB | SKIPPED (already in target schema)
Worker #7 | 05110/28708 | 2026/03/06/12/20260306_123020_liveData_batch5.parquet | 16.04s | 22.9 MB | SKIPPED (already in target schema)
Worker #4 | 05111/28708 | 2026/03/06/12/20260306_123023_liveData_batch7.parquet | 15.25s | 22.9 MB | SKIPPED (already in target schema)
Worker #2 | 05112/28708 | 2026/03/06/12/20260306_124514_liveData_batch1.parquet | 14.70s | 22.8 MB | SKIPPED (already in target schema)
Worker #3 | 05113/28708 | 2026/03/06/12/20260306_124516_liveData_batch2.parquet | 15.09s | 23.0 MB | SKIPPED (already in target schema)
Worker #1 | 05114/28708 | 2026/03/06/12/20260306_124518_liveData_batch3.parquet | 14.40s | 22.8 MB | SKIPPED (already in target schema)
Worker #1 | 05115/28708 | 2026/03/06/12/20260306_124528_liveData_batch10.parquet | 0.18s | 146.5 KB | SKIPPED (already in target schema)
Worker #5 | 05116/28708 | 2026/03/06/12/20260306_123025_liveData_batch8.parquet | 18.66s | 22.9 MB | SKIPPED (already in target schema)
Worker #8 | 05117/28708 | 2026/03/06/12/20260306_123027_liveData_batch9.parquet | 19.17s | 22.9 MB | SKIPPED (already in target schema)
Worker #6 | 05118/28708 | 2026/03/06/12/20260306_124519_liveData_batch4.parquet | 14.76s | 22.9 MB | SKIPPED (already in target schema)
Worker #7 | 05119/28708 | 2026/03/06/12/20260306_124521_liveData_batch5.parquet | 14.88s | 22.9 MB | SKIPPED (already in target schema)
Worker #4 | 05120/28708 | 2026/03/06/12/20260306_124523_liveData_batch6.parquet | 13.18s | 22.9 MB | SKIPPED (already in target schema)
Worker #2 | 05121/28708 | 2026/03/06/12/20260306_124525_liveData_batch7.parquet | 15.24s | 22.9 MB | SKIPPED (already in target schema)
Worker #3 | 05122/28708 | 2026/03/06/12/20260306_124526_liveData_batch8.parquet | 14.35s | 23.0 MB | SKIPPED (already in target schema)
Worker #1 | 05123/28708 | 2026/03/06/12/20260306_124528_liveData_batch9.parquet | 14.22s | 23.0 MB | SKIPPED (already in target schema)
Worker #5 | 05124/28708 | 2026/03/06/13/20260306_130015_liveData_batch1.parquet | 17.90s | 22.9 MB | SKIPPED (already in target schema)
Worker #5 | 05125/28708 | 2026/03/06/13/20260306_130028_liveData_batch10.parquet | 0.10s | 99.7 KB | SKIPPED (already in target schema)
Worker #4 | 05126/28708 | 2026/03/06/13/20260306_130021_liveData_batch5.parquet | 14.30s | 22.8 MB | SKIPPED (already in target schema)
Worker #6 | 05127/28708 | 2026/03/06/13/20260306_130018_liveData_batch3.parquet | 16.38s | 22.8 MB | SKIPPED (already in target schema)
Worker #7 | 05128/28708 | 2026/03/06/13/20260306_130020_liveData_batch4.parquet | 15.34s | 22.8 MB | SKIPPED (already in target schema)
Worker #8 | 05129/28708 | 2026/03/06/13/20260306_130017_liveData_batch2.parquet | 17.91s | 22.8 MB | SKIPPED (already in target schema)
Worker #1 | 05130/28708 | 2026/03/06/13/20260306_130026_liveData_batch8.parquet | 13.52s | 22.9 MB | SKIPPED (already in target schema)
Worker #3 | 05131/28708 | 2026/03/06/13/20260306_130025_liveData_batch7.parquet | 16.27s | 22.9 MB | SKIPPED (already in target schema)
Worker #5 | 05132/28708 | 2026/03/06/13/20260306_130028_liveData_batch9.parquet | 12.79s | 22.7 MB | SKIPPED (already in target schema)
Worker #6 | 05133/28708 | 2026/03/06/13/20260306_131504_liveData_batch2.parquet | 12.71s | 22.7 MB | SKIPPED (already in target schema)
Worker #4 | 05134/28708 | 2026/03/06/13/20260306_131502_liveData_batch1.parquet | 14.16s | 22.7 MB | SKIPPED (already in target schema)
Worker #7 | 05135/28708 | 2026/03/06/13/20260306_131506_liveData_batch3.parquet | 18.12s | 22.7 MB | SKIPPED (already in target schema)
Worker #2 | 05136/28708 | 2026/03/06/13/20260306_130023_liveData_batch6.parquet | 23.74s | 22.8 MB | SKIPPED (already in target schema)
Worker #6 | 05137/28708 | 2026/03/06/13/20260306_131514_liveData_batch8.parquet | 9.64s | 22.7 MB | SKIPPED (already in target schema)
Worker #1 | 05138/28708 | 2026/03/06/13/20260306_131509_liveData_batch5.parquet | 14.24s | 22.8 MB | SKIPPED (already in target schema)
Worker #8 | 05139/28708 | 2026/03/06/13/20260306_131508_liveData_batch4.parquet | 23.06s | 22.7 MB | SKIPPED (already in target schema)
Worker #5 | 05140/28708 | 2026/03/06/13/20260306_131513_liveData_batch7.parquet | 12.44s | 22.7 MB | SKIPPED (already in target schema)
Worker #4 | 05141/28708 | 2026/03/06/13/20260306_131516_liveData_batch9.parquet | 12.86s | 19.6 MB | SKIPPED (already in target schema)
Worker #2 | 05142/28708 | 2026/03/06/13/20260306_133003_liveData_batch2.parquet | 9.81s | 22.6 MB | SKIPPED (already in target schema)
Worker #3 | 05143/28708 | 2026/03/06/13/20260306_131511_liveData_batch6.parquet | 19.22s | 22.7 MB | SKIPPED (already in target schema)
Worker #2 | 05144/28708 | 2026/03/06/13/20260306_133013_liveData_batch8.parquet | 7.14s | 22.5 MB | SKIPPED (already in target schema)
Worker #8 | 05145/28708 | 2026/03/06/13/20260306_133008_liveData_batch5.parquet | 12.93s | 22.5 MB | SKIPPED (already in target schema)
Worker #6 | 05146/28708 | 2026/03/06/13/20260306_133004_liveData_batch3.parquet | 15.50s | 22.5 MB | SKIPPED (already in target schema)
Worker #7 | 05147/28708 | 2026/03/06/13/20260306_133001_liveData_batch1.parquet | 20.55s | 22.6 MB | SKIPPED (already in target schema)
Worker #1 | 05148/28708 | 2026/03/06/13/20260306_133006_liveData_batch4.parquet | 17.80s | 22.6 MB | SKIPPED (already in target schema)
Worker #4 | 05149/28708 | 2026/03/06/13/20260306_133011_liveData_batch7.parquet | 16.80s | 22.5 MB | SKIPPED (already in target schema)
Worker #5 | 05150/28708 | 2026/03/06/13/20260306_133010_liveData_batch6.parquet | 18.72s | 22.4 MB | SKIPPED (already in target schema)
Worker #2 | 05151/28708 | 2026/03/06/13/20260306_134502_liveData_batch1.parquet | 12.94s | 23.0 MB | SKIPPED (already in target schema)
Worker #8 | 05152/28708 | 2026/03/06/13/20260306_134504_liveData_batch2.parquet | 12.78s | 23.3 MB | SKIPPED (already in target schema)
Worker #6 | 05153/28708 | 2026/03/06/13/20260306_134505_liveData_batch3.parquet | 14.27s | 23.2 MB | SKIPPED (already in target schema)
Worker #6 | 05154/28708 | 2026/03/06/13/20260306_134515_liveData_batch10.parquet | 0.15s | 118.8 KB | SKIPPED (already in target schema)
Worker #3 | 05155/28708 | 2026/03/06/13/20260306_133014_liveData_batch9.parquet | 22.89s | 22.3 MB | SKIPPED (already in target schema)
Worker #5 | 05156/28708 | 2026/03/06/13/20260306_134511_liveData_batch7.parquet | 13.69s | 23.3 MB | SKIPPED (already in target schema)
Worker #7 | 05157/28708 | 2026/03/06/13/20260306_134507_liveData_batch4.parquet | 18.87s | 23.3 MB | SKIPPED (already in target schema)
Worker #1 | 05158/28708 | 2026/03/06/13/20260306_134508_liveData_batch5.parquet | 18.18s | 23.3 MB | SKIPPED (already in target schema)
Worker #4 | 05159/28708 | 2026/03/06/13/20260306_134510_liveData_batch6.parquet | 16.63s | 23.3 MB | SKIPPED (already in target schema)
Worker #2 | 05160/28708 | 2026/03/06/13/20260306_134513_liveData_batch8.parquet | 13.24s | 23.3 MB | SKIPPED (already in target schema)
Worker #6 | 05161/28708 | 2026/03/06/14/20260306_140003_liveData_batch1.parquet | 11.64s | 23.3 MB | SKIPPED (already in target schema)
Worker #8 | 05162/28708 | 2026/03/06/13/20260306_134514_liveData_batch9.parquet | 14.71s | 23.3 MB | SKIPPED (already in target schema)
Worker #8 | 05163/28708 | 2026/03/06/14/20260306_140016_liveData_batch10.parquet | 0.17s | 93.1 KB | SKIPPED (already in target schema)
Worker #7 | 05164/28708 | 2026/03/06/14/20260306_140008_liveData_batch4.parquet | 12.56s | 23.3 MB | SKIPPED (already in target schema)
Worker #2 | 05165/28708 | 2026/03/06/14/20260306_140013_liveData_batch7.parquet | 12.38s | 23.3 MB | SKIPPED (already in target schema)
Worker #5 | 05166/28708 | 2026/03/06/14/20260306_140006_liveData_batch3.parquet | 18.54s | 23.2 MB | SKIPPED (already in target schema)
Worker #4 | 05167/28708 | 2026/03/06/14/20260306_140011_liveData_batch6.parquet | 16.42s | 23.3 MB | SKIPPED (already in target schema)
Worker #1 | 05168/28708 | 2026/03/06/14/20260306_140009_liveData_batch5.parquet | 18.10s | 23.3 MB | SKIPPED (already in target schema)
Worker #3 | 05169/28708 | 2026/03/06/14/20260306_140005_liveData_batch2.parquet | 24.07s | 23.3 MB | SKIPPED (already in target schema)
Worker #6 | 05170/28708 | 2026/03/06/14/20260306_140014_liveData_batch8.parquet | 14.68s | 23.2 MB | SKIPPED (already in target schema)
Worker #7 | 05171/28708 | 2026/03/06/14/20260306_141504_liveData_batch1.parquet | 10.88s | 23.2 MB | SKIPPED (already in target schema)
Worker #8 | 05172/28708 | 2026/03/06/14/20260306_140016_liveData_batch9.parquet | 18.83s | 23.2 MB | SKIPPED (already in target schema)
Worker #8 | 05173/28708 | 2026/03/06/14/20260306_141517_liveData_batch10.parquet | 0.17s | 63.7 KB | SKIPPED (already in target schema)
Worker #2 | 05174/28708 | 2026/03/06/14/20260306_141506_liveData_batch2.parquet | 13.72s | 23.1 MB | SKIPPED (already in target schema)
Worker #4 | 05175/28708 | 2026/03/06/14/20260306_141509_liveData_batch4.parquet | 13.96s | 23.1 MB | SKIPPED (already in target schema)
Worker #5 | 05176/28708 | 2026/03/06/14/20260306_141507_liveData_batch3.parquet | 15.17s | 23.0 MB | SKIPPED (already in target schema)
Worker #1 | 05177/28708 | 2026/03/06/14/20260306_141510_liveData_batch5.parquet | 15.20s | 23.1 MB | SKIPPED (already in target schema)
Worker #7 | 05178/28708 | 2026/03/06/14/20260306_141515_liveData_batch8.parquet | 14.57s | 23.1 MB | SKIPPED (already in target schema)
Worker #3 | 05179/28708 | 2026/03/06/14/20260306_141512_liveData_batch6.parquet | 18.50s | 23.0 MB | SKIPPED (already in target schema)
Worker #6 | 05180/28708 | 2026/03/06/14/20260306_141514_liveData_batch7.parquet | 22.34s | 23.1 MB | SKIPPED (already in target schema)
Worker #2 | 05181/28708 | 2026/03/06/14/20260306_143004_liveData_batch1.parquet | 12.68s | 23.1 MB | SKIPPED (already in target schema)
Worker #8 | 05182/28708 | 2026/03/06/14/20260306_141517_liveData_batch9.parquet | 17.79s | 23.0 MB | SKIPPED (already in target schema)
Worker #8 | 05183/28708 | 2026/03/06/14/20260306_143017_liveData_batch10.parquet | 0.15s | 55.6 KB | SKIPPED (already in target schema)
Worker #5 | 05184/28708 | 2026/03/06/14/20260306_143008_liveData_batch3.parquet | 14.02s | 23.1 MB | SKIPPED (already in target schema)
Worker #4 | 05185/28708 | 2026/03/06/14/20260306_143006_liveData_batch2.parquet | 16.34s | 23.2 MB | SKIPPED (already in target schema)
Worker #1 | 05186/28708 | 2026/03/06/14/20260306_143009_liveData_batch4.parquet | 14.55s | 23.1 MB | SKIPPED (already in target schema)
Worker #7 | 05187/28708 | 2026/03/06/14/20260306_143011_liveData_batch5.parquet | 14.74s | 23.0 MB | SKIPPED (already in target schema)
Worker #3 | 05188/28708 | 2026/03/06/14/20260306_143012_liveData_batch6.parquet | 14.85s | 23.1 MB | SKIPPED (already in target schema)
Worker #2 | 05189/28708 | 2026/03/06/14/20260306_143015_liveData_batch8.parquet | 13.43s | 23.1 MB | SKIPPED (already in target schema)
